,city,postcode,latitude,longitude,total_score,scheme_references,nobroadband_rate,simd10,pctype,ur_class
0,Glasgow,G23 5LA,55.8983126,-4.28328833,29,MVS,0,2,small,6
1,Edinburgh,EH164XU,55.91494969,-3.12489453,29,MVS,29,2,small,6
2,Edinburgh,EH164XW,55.91492652,-3.12644581,29,MVS,29,2,small,6
3,Edinburgh,EH164XT,55.91439192,-3.12595033,29,MVS,29,2,small,6
4,Edinburgh,EH164XB,55.92462247,-3.12440662,29,MVS,29,2,small,6
5,Edinburgh,EH164XE,55.92593478,-3.11447415,29,MVS,29,2,small,6
6,Edinburgh,EH164XD,55.92502995,-3.11616056,29,MVS,29,2,small,6
7,Glasgow,G53 7HL,55.79766274,-4.34242443,28,MVS,1,3,small,6
8,Glasgow,G53 7YY,55.79764369,-4.33870574,28,MVS,1,3,small,6
9,Glasgow,G53 7YZ,55.79737982,-4.33840273,28,MVS,1,3,small,6
10,Glasgow,G72 8ZJ,55.80839152,-4.15181508,27,MVS,20,4,small,6
11,Glasgow,G73 5RE,55.7980535,-4.18406319,27,MVS,20,4,small,6
12,Glasgow,G74 4GY,55.7913248,-4.18643017,27,MVS,20,4,small,6
13,Glasgow,G76 9EZ,55.79181689,-4.2111676,27,MVS,20,4,small,6
14,Glasgow,G72 8ZA,55.80372402,-4.17801399,27,MVS,20,4,small,6
15,Glasgow,G45 0QA,55.79840738,-4.23635117,27,MVS,1,4,small,6
16,Glasgow,G72 8YU,55.79952797,-4.1647283,27,MVS,20,4,small,6
17,Renfrewshire,PA9 1AE,55.81564094,-4.54613811,26,IVS,31,5,small,6
18,Glasgow,G71 7TS,55.83644298,-4.10390527,26,IVS,4,5,small,6
19,Renfrewshire,PA5 9UN,55.82594186,-4.48105747,26,IVS,31,5,small,6
20,Glasgow,G33 1AF,55.88222525,-4.17411153,26,MVS,3,5,small,6
21,Glasgow,G33 1FD,55.8988209,-4.17737551,26,MVS,3,5,small,6
22,Glasgow,G33 1JN,55.88739533,-4.18968837,26,MVS,3,5,small,6
23,Glasgow,G71 6NG,55.8359501,-4.1006687,26,IVS,4,5,small,6
24,Renfrewshire,PA5 9UP,55.82095037,-4.47943046,26,IVS,31,5,small,6
25,Renfrewshire,PA5 0SP,55.82128548,-4.50545947,26,MVS,31,5,small,6
26,Renfrewshire,PA5 9UW,55.82264914,-4.48388131,26,IVS,31,5,small,6
27,Glasgow,G33 1PN,55.89807775,-4.17874149,26,MVS,3,5,small,6
28,Renfrewshire,PA2 7DA,55.82356446,-4.3942579,26,MVS,31,5,small,6
29,Renfrewshire,PA5 0SR,55.81650935,-4.50165636,26,IVS,31,5,small,6
30,Renfrewshire,PA2 7TN,55.81995267,-4.42080845,26,MVS,31,5,small,6
31,Renfrewshire,PA5 9UL,55.82524279,-4.48318446,26,MVS,31,5,small,6
32,Glasgow,G33 1PQ,55.89719816,-4.17867617,26,MVS,3,5,small,6
33,Aberdeen,AB159QL,57.12432385,-2.18675104,25,MVS,15,6,small,6
34,Inverness,IV3 8AE,57.48860877,-4.23866328,25,MVS,0,1,small,2
35,Aberdeen,AB158PT,57.14567782,-2.19763348,25,MVS,15,6,small,6
36,Aberdeen,AB158BD,57.141052,-2.17943284,25,MVS,15,6,small,6
37,Inverness,IV1 1DF,57.47915675,-4.22594083,25,MVS,9,1,small,2
38,Inverness,IV3 8AB,57.48810268,-4.23781471,25,MVS,0,1,small,2
39,Stirling,FK9 5DS,56.13760637,-3.94082988,25,MVS,0,1,small,2
40,Inverness,IV1 1NQ,57.48121646,-4.22633309,25,MVS,9,1,small,2
41,Inverness,IV1 1EH,57.47893103,-4.22651093,25,MVS,9,1,small,2
42,Inverness,IV2 4HN,57.46111606,-4.21460645,25,MVS,4,1,small,2
43,Inverness,IV3 8EP,57.48560408,-4.24038133,25,MVS,0,1,small,2
44,Glasgow,G71 7RU,55.83354007,-4.1149107,25,MVS,2,6,small,6
45,Aberdeen,AB158LE,57.13365375,-2.17029431,25,MVS,15,6,small,6
46,Aberdeen,AB158LF,57.13370621,-2.17135186,25,MVS,15,6,small,6
47,Edinburgh,EH218TA,55.92266784,-3.06531649,25,MVS,17,6,small,6
48,Aberdeen,AB158AN,57.13518211,-2.16937617,25,MVS,15,6,small,6
49,Aberdeen,AB158AU,57.13593771,-2.16861965,25,MVS,15,6,small,6
50,Inverness,IV3 8DU,57.48755149,-4.24405458,25,MVS,0,1,small,2
51,Aberdeen,AB159PT,57.12588288,-2.17068802,25,MVS,15,6,small,6
52,Inverness,IV1 1HD,57.47734954,-4.22651475,25,MVS,9,1,small,2
53,Aberdeen,AB159AU,57.12302338,-2.18535718,25,MVS,15,6,small,6
54,Inverness,IV3 8DX,57.48721398,-4.23320534,25,MVS,0,1,small,2
55,Inverness,IV2 3PP,57.47908599,-4.22078204,25,MVS,9,1,small,2
56,Inverness,IV2 4JL,57.46032139,-4.21687586,25,MVS,4,1,small,2
57,Aberdeen,AB158LW,57.13303386,-2.17034102,25,MVS,15,6,small,6
58,Aberdeen,AB158AT,57.13166702,-2.17137546,25,MVS,15,6,small,6
59,Inverness,IV1 1NH,57.48098442,-4.22573509,25,MVS,9,1,small,2
60,Glasgow,G71 7RT,55.83635371,-4.10806862,25,MVS,2,6,small,6
61,Aberdeen,AB158JZ,57.13123317,-2.16669851,25,MVS,15,6,small,6
62,Inverness,IV1 1LU,57.48041659,-4.22685158,25,MVS,9,1,small,2
63,Aberdeen,AB158JY,57.13149501,-2.16569201,25,MVS,15,6,small,6
64,Stirling,FK9 4TU,56.12817464,-3.95992037,24,MVS,0,2,small,2
65,Glasgow,G64 3QG,55.91768386,-4.23313445,24,IVS,7,7,small,6
66,Aberdeen,AB238BN,57.20462019,-2.09239689,24,MVS,9,7,small,6
67,Inverness,IV2 5WA,57.46634672,-4.16436377,24,MVS,0,2,small,2
68,Edinburgh,EH178GU,55.9026162,-3.12647276,24,MVS,2,7,small,6
69,Aberdeen,AB238FJ,57.20383796,-2.10472587,24,MVS,9,7,small,6
70,Aberdeen,AB238NN,57.20709574,-2.10827748,24,MVS,9,7,small,6
71,Edinburgh,EH120AX,55.94503346,-3.32457275,24,MVS,27,7,small,6
72,Edinburgh,EH178SF,55.89366742,-3.154517,24,MVS,2,7,small,6
73,Edinburgh,EH4 8AW,55.96016306,-3.31975541,24,MVS,27,7,small,6
74,Glasgow,G77 5GY,55.76138093,-4.35080011,24,MVS,38,7,small,6
75,Stirling,FK8 1RW,56.13129226,-3.95542855,24,MVS,0,2,small,2
76,Aberdeen,AB210HH,57.21095449,-2.22582791,24,MVS,32,7,small,6
77,Edinburgh,EH128NN,55.94728324,-3.31587432,24,IVS,27,7,small,6
78,Aberdeen,AB210BQ,57.19444329,-2.21593093,24,MVS,32,7,small,6
79,Aberdeen,AB238BD,57.2010292,-2.08939228,24,MVS,9,7,small,6
80,Aberdeen,AB210EQ,57.21754058,-2.21469169,24,MVS,32,7,small,6
81,Glasgow,G77 5GQ,55.76220261,-4.35013225,24,MVS,38,7,small,6
82,Dundee,DD4 0SY,56.49446869,-2.90846021,24,MVS,9,7,small,6
83,Inverness,IV2 7NH,57.47756208,-4.15692072,24,MVS,36,7,small,6
84,Glasgow,G77 5GT,55.7612011,-4.34986475,24,MVS,38,7,small,6
85,Aberdeen,AB238AZ,57.19619899,-2.08565724,24,MVS,9,7,small,6
86,Aberdeen,AB167RH,57.16888915,-2.18027893,24,MVS,32,7,small,6
87,Aberdeen,AB238AX,57.19404586,-2.08149888,24,MVS,9,7,small,6
88,Inverness,IV3 8GD,57.47007044,-4.26539656,24,MVS,9,2,small,2
89,Glasgow,G71 5PJ,55.84099138,-4.09806573,24,MVS,4,7,small,6
90,Inverness,IV2 7AN,57.48481112,-4.15651406,24,MVS,36,7,small,6
91,Dundee,DD4 9RA,56.49591151,-2.9556315,24,MVS,9,7,small,6
92,Inverness,IV2 7AP,57.48432313,-4.15510058,24,MVS,36,7,small,6
93,Glasgow,G77 5GR,55.76311512,-4.34988429,24,MVS,38,7,small,6
94,Aberdeen,AB238AN,57.19871088,-2.07695814,24,MVS,9,7,small,6
95,Edinburgh,EH178WQ,55.89642894,-3.16659296,24,MVS,2,7,small,6
96,Aberdeen,AB167RF,57.17167767,-2.17116397,24,MVS,32,7,small,6
97,Aberdeen,AB167FQ,57.169449,-2.1718151,24,MVS,32,7,small,6
98,Inverness,IV2 5NA,57.47738877,-4.18161378,24,MVS,36,7,small,6
99,Edinburgh,EH178UX,55.89791632,-3.16419075,24,MVS,2,7,small,6
100,Inverness,IV2 3QX,57.48235982,-4.20473196,23,MVS,4,3,small,2
101,Inverness,IV2 3TR,57.48280483,-4.19828588,23,MVS,4,3,small,2
102,Inverness,IV2 3RJ,57.47292476,-4.1954907,23,MVS,12,3,small,2
103,Stirling,FK7 9DD,56.09715497,-3.94561041,23,MVS,8,3,small,2
104,Stirling,FK8 2DJ,56.11437164,-3.93655535,23,MVS,10,3,small,2
105,Aberdeen,AB229AE,57.18873914,-2.13168423,23,MVS,26,8,small,6
106,Aberdeen,AB228BQ,57.18065306,-2.15635148,23,MVS,26,8,small,6
107,Stirling,FK8 2EA,56.11698559,-3.93375915,23,MVS,10,3,small,2
108,Stirling,FK8 2DZ,56.11430805,-3.93487938,23,MVS,10,3,small,2
109,Aberdeen,AB123TS,57.10196285,-2.09182692,23,MVS,20,8,small,6
110,Stirling,FK8 2DY,56.11535117,-3.93483524,23,MVS,10,3,small,2
111,Aberdeen,AB229AA,57.18843424,-2.1311868,23,MVS,26,8,small,6
112,Aberdeen,AB228AQ,57.18086652,-2.15805614,23,MVS,26,8,small,6
113,Aberdeen,AB123GW,57.0905728,-2.10272241,23,MVS,20,8,small,6
114,Aberdeen,AB123ZJ,57.1011708,-2.09388818,23,MVS,20,8,small,6
115,Aberdeen,AB228AT,57.17990787,-2.15603405,23,MVS,26,8,small,6
116,Aberdeen,AB228AR,57.19735554,-2.1678077,23,MVS,26,8,small,6
117,Aberdeen,AB217AP,57.20684011,-2.15495605,23,MVS,26,8,small,6
118,Inverness,IV2 6FE,57.44901261,-4.21000763,23,MVS,23,8,small,6
119,Dundee,DD5 4UA,56.48970148,-2.82831503,23,MVS,29,8,small,6
120,Aberdeen,AB228AS,57.19896456,-2.1374137,23,MVS,26,8,small,6
121,Inverness,IV2 5BG,57.4640527,-4.18068542,23,MVS,12,8,small,6
122,Aberdeen,AB229AG,57.18908814,-2.13294289,23,MVS,26,8,small,6
123,Glasgow,G77 6GP,55.79163248,-4.33247476,23,MVS,14,8,small,6
124,Aberdeen,AB123ZF,57.10222736,-2.09836406,23,MVS,20,8,small,6
125,Aberdeen,AB123GA,57.09150713,-2.10260949,23,MVS,20,8,small,6
126,Aberdeen,AB219FQ,57.18078778,-2.16341519,23,MVS,26,8,small,6
127,Stirling,FK8 1PF,56.1178346,-3.93405912,23,IVS,10,3,small,2
128,Aberdeen,AB229AQ,57.19013942,-2.13268195,23,MVS,26,8,small,6
129,Aberdeen,AB228AL,57.18466511,-2.13611978,23,MVS,26,8,small,6
130,Inverness,IV1 1TF,57.48400085,-4.22486761,23,MVS,4,3,small,2
131,Stirling,FK7 7ST,56.11643658,-3.91883665,23,MVS,10,3,small,2
132,Inverness,IV2 3YW,57.47560882,-4.19666922,23,MVS,12,3,small,2
133,Edinburgh,EH4 6DS,55.96632797,-3.31884383,23,MVS,17,8,small,6
134,Glasgow,G71 7FP,55.84443816,-4.0993696,23,MVS,1,8,small,6
135,Glasgow,G71 7FQ,55.8437914,-4.09987781,23,MVS,1,8,small,6
136,Glasgow,G71 7FR,55.84493936,-4.09896534,23,MVS,1,8,small,6
137,Glasgow,G71 7SW,55.8441896,-4.10339742,23,MVS,1,8,small,6
138,Glasgow,G71 7UY,55.84582451,-4.10449211,23,MVS,1,8,small,6
139,Inverness,IV1 1RY,57.48560874,-4.22132829,23,MVS,4,3,small,2
140,Inverness,IV2 7AJ,57.48481835,-4.15871671,23,MVS,59,8,small,6
141,Inverness,IV2 7AL,57.48446117,-4.15806166,23,MVS,59,8,small,6
142,Inverness,IV2 7GD,57.48129845,-4.17739289,23,MVS,4,3,small,2
143,Inverness,IV2 7NS,57.48882226,-4.16677849,23,MVS,59,8,small,6
144,Inverness,IV2 7PA,57.48129122,-4.18559998,23,MVS,4,3,small,2
145,Dundee,DD2 5JX,56.47351195,-3.06087804,23,MVS,20,8,small,6
146,Inverness,IV1 1NF,57.48421815,-4.22935202,23,MVS,4,3,small,2
147,Inverness,IV1 1LN,57.48420807,-4.21053243,23,MVS,4,3,large,2
148,Stirling,FK7 7UJ,56.11910796,-3.91288904,23,IVS,10,3,small,2
149,Aberdeen,AB125UT,57.11805509,-2.11949365,23,MVS,20,8,small,6
150,Stirling,FK7 7UU,56.11388292,-3.91372342,23,MVS,10,3,small,2
151,Inverness,IV2 3BW,57.47247657,-4.18664115,23,MVS,12,3,small,2
152,Inverness,IV2 3BL,57.47325059,-4.18967283,23,MVS,12,3,small,2
153,Stirling,FK7 7WS,56.12005098,-3.90653335,23,IVS,10,3,small,2
154,Inverness,IV1 1SU,57.49258868,-4.22906142,23,MVS,4,3,small,2
155,Inverness,IV1 1SG,57.48765854,-4.21411139,23,MVS,4,3,small,2
156,Stirling,FK7 7XH,56.11739568,-3.90855745,23,MVS,10,3,small,2
157,Inverness,IV3 5LU,57.48130854,-4.24495607,23,MVS,4,3,small,2
158,Inverness,IV1 1FJ,57.49507131,-4.22484042,23,MVS,4,3,small,2
159,Inverness,IV3 5LE,57.48210789,-4.24447129,23,MVS,4,3,small,2
160,Stirling,FK7 7PX,56.11082804,-3.92870576,23,MVS,10,3,small,2
161,Edinburgh,EH309TR,55.97295354,-3.31602478,23,IVS,17,8,small,6
162,Inverness,IV2 3UJ,57.47383055,-4.19249287,23,MVS,12,3,small,2
163,Glasgow,G69 7FH,55.84852793,-4.09669869,23,MVS,1,8,small,6
164,Inverness,IV2 3UL,57.47514178,-4.19665786,23,MVS,12,3,small,2
165,Aberdeen,AB228AW,57.19054547,-2.13096266,23,MVS,26,8,small,6
166,Aberdeen,AB123JP,57.11381582,-2.09798207,23,MVS,20,8,small,6
167,Stirling,FK7 7LQ,56.10977357,-3.91794208,23,MVS,10,3,small,2
168,Inverness,IV2 3UW,57.47420675,-4.19823624,23,MVS,12,3,small,2
169,Inverness,IV1 1SY,57.48470541,-4.2210899,23,MVS,4,3,small,2
170,Stirling,FK8 2EZ,56.11478182,-3.93733194,23,MVS,10,3,small,2
171,Glasgow,G61 2BP,55.9217704,-4.30592382,23,MVS,30,8,small,6
172,Inverness,IV2 3FR,57.47614093,-4.19810227,23,MVS,12,3,small,2
173,Inverness,IV2 7FJ,57.48030293,-4.15374606,22,MVS,0,4,small,2
174,Inverness,IV3 5TD,57.46511343,-4.24362906,22,MVS,2,4,small,2
175,Inverness,IV2 7AQ,57.48261757,-4.14816028,22,MVS,19,4,small,2
176,Renfrewshire,PA5 8UP,55.8456005,-4.54691532,22,MVS,16,9,small,6
177,Aberdeen,AB158PS,57.14883882,-2.19252697,22,MVS,8,9,small,6
178,Inverness,IV2 7FL,57.48165019,-4.15272438,22,MVS,0,4,small,2
179,Aberdeen,AB159BQ,57.12108167,-2.20904606,22,MVS,26,9,small,6
180,Renfrewshire,PA5 8UB,55.84778085,-4.53055425,22,MVS,1,9,small,6
181,Aberdeen,AB156BQ,57.1522468,-2.18428041,22,MVS,8,9,small,6
182,Renfrewshire,PA3 3AZ,55.86532766,-4.46000961,22,IVS,16,9,small,6
183,Stirling,FK9 5QN,56.14092607,-3.91352222,22,IVS,50,9,small,6
184,Stirling,FK9 4AS,56.16917319,-3.93008431,22,MVS,50,9,small,6
185,Stirling,FK9 5PU,56.14643868,-3.90396052,22,IVS,50,9,small,6
186,Renfrewshire,PA5 8XA,55.84529874,-4.52230931,22,MVS,16,9,small,6
187,Inverness,IV3 8RY,57.46914438,-4.25891865,22,MVS,96,4,small,2
188,Inverness,IV3 8SZ,57.46580697,-4.25862927,22,MVS,96,4,small,2
189,Renfrewshire,PA5 8TZ,55.84558235,-4.53037937,22,MVS,1,9,small,6
190,Aberdeen,AB156XH,57.15186565,-2.18689,22,MVS,8,9,large,6
191,Stirling,FK7 7PB,56.11336041,-3.93169543,22,MVS,0,4,small,2
192,Inverness,IV3 5PR,57.47772677,-4.22957358,22,MVS,6,4,small,2
193,Inverness,IV3 5SJ,57.46892604,-4.23233929,22,MVS,2,4,small,2
194,Inverness,IV3 8JJ,57.46593986,-4.26023831,22,MVS,96,4,small,2
195,Renfrewshire,PA5 8TT,55.84451259,-4.52689115,22,MVS,1,9,small,6
196,Renfrewshire,PA5 8UR,55.84557655,-4.53851057,22,IVS,1,9,small,6
197,Aberdeen,AB158PP,57.14820178,-2.2034148,22,MVS,8,9,small,6
198,Renfrewshire,PA5 8US,55.84627046,-4.52226045,22,MVS,16,9,small,6
199,Renfrewshire,PA5 8UH,55.84539363,-4.53648572,22,MVS,1,9,small,6
200,Renfrewshire,PA6 7AA,55.84866369,-4.52214394,22,MVS,16,9,small,6
201,Inverness,IV3 8JL,57.46483275,-4.24526266,22,MVS,2,4,small,2
202,Renfrewshire,PA5 8WT,55.84506793,-4.5230452,22,MVS,16,9,small,6
203,Stirling,FK9 5NP,56.13063057,-3.9202839,22,MVS,50,9,small,6
204,Aberdeen,AB159EB,57.11447762,-2.20993347,21,MVS,7,10,small,6
205,Inverness,IV3 8XX,57.47431438,-4.26374124,21,MVS,48,5,small,2
206,Inverness,IV2 3EX,57.47628859,-4.22349784,21,MVS,0,5,small,2
207,Inverness,IV2 7HW,57.49368312,-4.11438434,21,MVS,68,10,small,6
208,Inverness,IV3 8NU,57.47338151,-4.26164871,21,MVS,48,5,small,2
209,Inverness,IV2 4SF,57.47248777,-4.22756982,21,MVS,0,5,small,2
210,Edinburgh,EH147BL,55.88474718,-3.35522866,21,MVS,13,10,small,6
211,Glasgow,G76 8RD,55.7785839,-4.28793579,21,IVS,13,10,small,6
212,Stirling,FK8 1JU,56.12042439,-3.93739042,21,IVS,5,5,small,2
213,Stirling,FK8 1NQ,56.12226545,-3.93860913,21,MVS,5,5,small,2
214,Inverness,IV2 4QR,57.46071845,-4.23002139,21,MVS,6,5,small,2
215,Inverness,IV2 4RA,57.4578047,-4.24231419,21,MVS,6,5,small,2
216,Inverness,IV3 8NN,57.47306736,-4.26613251,21,MVS,48,5,small,2
217,Glasgow,G40 3HU,55.84553944,-4.20589546,20,MVS,0,1,small,1
218,Glasgow,G40 3QR,55.850684,-4.21468641,20,MVS,1,1,small,1
219,Glasgow,G21 3BW,55.88095137,-4.2017806,20,MVS,0,1,small,1
220,Glasgow,G40 3QS,55.85030714,-4.21415373,20,MVS,1,1,small,1
221,Glasgow,G40 3TX,55.84951496,-4.21572223,20,MVS,1,1,small,1
222,Glasgow,G40 2BH,55.8521679,-4.22608253,20,MVS,4,1,small,1
223,Glasgow,G31 4BH,55.85509296,-4.20840227,20,MVS,12,1,small,1
224,Glasgow,G31 1HJ,55.8549148,-4.21531065,20,MVS,0,1,small,1
225,Glasgow,G22 6RN,55.88421965,-4.25505304,20,MVS,0,1,small,1
226,Glasgow,G40 2QL,55.85009711,-4.2252931,20,MVS,4,1,small,1
227,Glasgow,G40 2TR,55.85121752,-4.21998903,20,MVS,4,1,small,1
228,Glasgow,G15 7AH,55.91579438,-4.37257604,20,MVS,1,1,small,1
229,Glasgow,G15 7SQ,55.91397729,-4.36705599,20,MVS,1,1,small,1
230,Glasgow,G40 4LA,55.84853408,-4.22574691,20,MVS,0,1,small,1
231,Glasgow,G40 2BZ,55.85222129,-4.22908926,20,MVS,4,1,small,1
232,Glasgow,G40 2AQ,55.85459592,-4.21754539,20,MVS,0,1,small,1
233,Glasgow,G43 1SB,55.82436581,-4.29570078,20,MVS,4,1,small,1
234,Glasgow,G15 7AJ,55.91539776,-4.37170362,20,MVS,1,1,small,1
235,Glasgow,G21 2DN,55.87388394,-4.20898969,20,MVS,3,1,small,1
236,Glasgow,G31 1LQ,55.85682711,-4.20391477,20,MVS,0,1,small,1
237,Glasgow,G43 1QD,55.82361352,-4.29603963,20,MVS,4,1,small,1
238,Glasgow,G73 1SA,55.83588337,-4.22604592,20,MVS,2,1,small,1
239,Glasgow,G5  0SZ,55.84620403,-4.24860109,20,MVS,2,1,small,1
240,Dundee,DD2 3QA,56.4794998,-3.00309869,20,MVS,5,1,small,1
241,Glasgow,G73 1UZ,55.83685099,-4.22621303,20,MVS,2,1,small,1
242,Inverness,IV2 3XX,57.47804859,-4.20360473,20,MVS,54,6,small,2
243,Glasgow,G31 2UH,55.86199261,-4.20904959,20,MVS,0,1,small,1
244,Glasgow,G21 3HA,55.87926255,-4.20274017,20,MVS,3,1,small,1
245,Glasgow,G21 3HB,55.87923173,-4.20345789,20,MVS,3,1,small,1
246,Glasgow,G21 4PB,55.8777114,-4.21005446,20,MVS,0,1,large,1
247,Glasgow,G21 3HN,55.88177357,-4.20705559,20,MVS,0,1,small,1
248,Dundee,DD3 7HE,56.47076002,-2.97348782,20,MVS,0,1,small,1
249,Glasgow,G4  0SA,55.86495331,-4.23570024,20,MVS,0,1,small,1
250,Glasgow,G31 2ER,55.86524936,-4.23226506,20,MVS,0,1,large,1
251,Glasgow,G73 1UG,55.83338958,-4.22826684,20,MVS,2,1,small,1
252,Glasgow,G31 2ET,55.86572717,-4.23515336,20,MVS,0,1,small,1
253,Glasgow,G43 1QG,55.82328626,-4.29431204,20,MVS,4,1,small,1
254,Dundee,DD4 8BG,56.48535565,-2.94731184,20,MVS,0,1,small,1
255,Glasgow,G43 1FA,55.8221509,-4.2944687,20,MVS,4,1,small,1
256,Glasgow,G15 8NB,55.91015368,-4.37239141,20,MVS,1,1,small,1
257,Glasgow,G40 4JD,55.8393133,-4.22175396,20,MVS,2,1,small,1
258,Glasgow,G15 8NS,55.90808387,-4.37439305,20,MVS,0,1,small,1
259,Glasgow,G40 3HG,55.84699565,-4.20738376,20,MVS,0,1,small,1
260,Glasgow,G15 8NE,55.90953765,-4.37217776,20,MVS,1,1,small,1
261,Glasgow,G40 4HG,55.84013722,-4.21843088,20,MVS,2,1,small,1
262,Glasgow,G21 2QA,55.87202799,-4.22669167,20,MVS,0,1,small,1
263,Glasgow,G21 1AL,55.87319378,-4.23080278,20,MVS,0,1,small,1
264,Dundee,DD4 8PF,56.47935833,-2.91925305,20,MVS,0,1,small,1
265,Glasgow,G21 1AA,55.87496977,-4.22404652,20,MVS,0,1,large,1
266,Glasgow,G81 2LN,55.9086154,-4.39335456,20,MVS,0,1,small,1
267,Glasgow,G81 2BW,55.91323292,-4.39992828,20,MVS,0,1,small,1
268,Glasgow,G21 1JY,55.88407255,-4.23008388,20,MVS,2,1,small,1
269,Glasgow,G40 4RX,55.8403276,-4.20935362,20,MVS,0,1,small,1
270,Glasgow,G21 1BU,55.88334064,-4.22732362,20,MVS,2,1,large,1
271,Glasgow,G40 3QZ,55.84965007,-4.21271047,20,MVS,1,1,small,1
272,Glasgow,G21 1DA,55.8816195,-4.23352472,20,MVS,0,1,small,1
273,Glasgow,G15 8PT,55.90889863,-4.37455487,20,MVS,1,1,small,1
274,Glasgow,G81 2LS,55.90672787,-4.39151022,20,MVS,0,1,small,1
275,Dundee,DD2 3QN,56.47971185,-3.01349539,20,MVS,5,1,small,1
276,Glasgow,G21 1TP,55.88354543,-4.22842267,20,MVS,2,1,large,1
277,Glasgow,G43 1ET,55.82277081,-4.29303641,20,MVS,4,1,small,1
278,Glasgow,G15 7EJ,55.91352065,-4.36462773,20,MVS,1,1,small,1
279,Glasgow,G15 7AU,55.91370298,-4.36916765,20,MVS,1,1,small,1
280,Glasgow,G21 1TU,55.88225869,-4.22950014,20,MVS,2,1,small,1
281,Glasgow,G4  0PY,55.86689069,-4.24775096,20,MVS,7,1,small,1
282,Glasgow,G21 1TS,55.88352168,-4.22824542,20,MVS,2,1,small,1
283,Glasgow,G15 8BU,55.91073213,-4.38663627,20,MVS,1,1,small,1
284,Glasgow,G21 1TH,55.88345741,-4.2312958,20,MVS,0,1,small,1
285,Glasgow,G21 1TE,55.88338935,-4.22959697,20,MVS,2,1,small,1
286,Renfrewshire,PA3 3PU,55.84724014,-4.50383885,20,MVS,0,1,small,1
287,Glasgow,G15 7BD,55.91700954,-4.37108189,20,MVS,8,1,small,1
288,Glasgow,G15 7QP,55.91257866,-4.35375276,20,MVS,0,1,small,1
289,Glasgow,G81 3AT,55.91121441,-4.41031685,20,MVS,0,1,small,1
290,Glasgow,G40 4ES,55.83667137,-4.2212359,20,MVS,2,1,small,1
291,Glasgow,G40 4HU,55.83779038,-4.22048521,20,MVS,2,1,small,1
292,Glasgow,G40 4HW,55.83801512,-4.22048205,20,MVS,2,1,small,1
293,Dundee,DD2 3WT,56.48130368,-3.01550248,20,MVS,5,1,small,1
294,Glasgow,G73 1SP,55.83341465,-4.2253938,20,MVS,2,1,small,1
295,Glasgow,G22 5DU,55.884746,-4.24198739,20,MVS,0,1,small,1
296,Glasgow,G22 5BX,55.88200414,-4.25334158,20,MVS,1,1,small,1
297,Glasgow,G22 5AP,55.881101,-4.25407269,20,MVS,2,1,small,1
298,Dundee,DD4 9BT,56.4888764,-2.95098861,20,MVS,0,1,small,1
299,Glasgow,G22 5AN,55.88114949,-4.25338798,20,MVS,2,1,small,1
300,Glasgow,G42 7AD,55.8427977,-4.26183785,20,MVS,1,1,small,1
301,Glasgow,G4  9JT,55.86903596,-4.26114167,20,MVS,7,1,small,1
302,Dundee,DD3 7AJ,56.46956795,-2.97082777,20,MVS,0,1,small,1
303,Glasgow,G22 5QT,55.87790327,-4.26132158,20,MVS,0,1,small,1
304,Glasgow,G42 7AF,55.84040194,-4.2596702,20,MVS,1,1,small,1
305,Glasgow,G73 2LP,55.82678375,-4.21533928,20,MVS,0,1,small,1
306,Glasgow,G1  2GF,55.8638579,-4.25141137,20,MVS,7,1,small,1
307,Glasgow,G73 5HQ,55.80842056,-4.187341,20,MVS,0,1,small,1
308,Glasgow,G2  3NW,55.86545531,-4.25203125,20,MVS,7,1,small,1
309,Glasgow,G22 5LF,55.88443794,-4.25393039,20,MVS,0,1,small,1
310,Glasgow,G73 1LS,55.82922194,-4.21918241,20,MVS,2,1,small,1
311,Glasgow,G73 1JP,55.82925203,-4.21651754,20,MVS,2,1,small,1
312,Glasgow,G42 0LB,55.82974661,-4.24030575,20,MVS,1,1,small,1
313,Glasgow,G42 0LF,55.83004217,-4.23740061,20,MVS,25,1,small,1
314,Glasgow,G22 5AZ,55.88165548,-4.25471243,20,MVS,2,1,small,1
315,Glasgow,G22 5ET,55.88357147,-4.2536403,20,MVS,1,1,small,1
316,Dundee,DD2 3QH,56.47858947,-3.01010469,20,MVS,5,1,small,1
317,Glasgow,G22 5HG,55.88302675,-4.25001103,20,MVS,1,1,small,1
318,Glasgow,G40 4JR,55.8392623,-4.21611306,20,MVS,2,1,small,1
319,Edinburgh,EH164ZD,55.92747748,-3.12466537,20,MVS,2,1,small,1
320,Glasgow,G22 5AB,55.88358526,-4.25974929,20,MVS,2,1,small,1
321,Glasgow,G42 0HU,55.8325393,-4.23550003,20,MVS,1,1,small,1
322,Glasgow,G42 0HS,55.83221111,-4.23723777,20,MVS,1,1,small,1
323,Glasgow,G42 0AL,55.83251891,-4.23859684,20,MVS,1,1,small,1
324,Glasgow,G21 1AE,55.88058318,-4.23615128,20,MVS,0,1,small,1
325,Glasgow,G42 0AG,55.83255389,-4.23963683,20,MVS,1,1,small,1
326,Glasgow,G32 7HN,55.85367182,-4.17416183,20,MVS,0,1,small,1
327,Dundee,DD4 7FF,56.47654345,-2.93287074,20,MVS,3,1,small,1
328,Glasgow,G21 1BT,55.88138197,-4.2352219,20,MVS,0,1,small,1
